thermal/Trim_Htrs/ColdHtr5_V 10.9 10.9 10.9 -1 16920 0.0076
thermal/Trim_Htrs/ColdTotal_P 99.1 100 99.4 -1 16920 0.18
thermal/Trim_Htrs/CryoHtr0_I 1.21 1.39 1.37 -1 16920 0.031
thermal/Trim_Htrs/CryoHtr0_P 19.4 26.1 25.4 -1 16920 1.1
thermal/Trim_Htrs/CryoHtr0_V 16.1 18.7 18.5 -1 16920 0.43
thermal/Trim_Htrs/CryoHtr1_I 1.19 1.38 1.36 -1 16920 0.03
thermal/Trim_Htrs/CryoHtr1_P 19.4 26.1 25.3 -1 16920 1.1
thermal/Trim_Htrs/CryoHtr1_V 16.2 18.9 18.7 -1 16920 0.44
thermal/Trim_Htrs/CryoHtr2_I 1.22 1.41 1.39 -1 16920 0.031
thermal/Trim_Htrs/CryoHtr2_P 19.4 26.1 25.4 -1 16920 1.1
thermal/Trim_Htrs/CryoHtr2_V 15.9 18.5 18.2 -1 16920 0.42
thermal/Trim_Htrs/CryoHtr3_I 1.19 1.38 1.36 -1 16920 0.03
thermal/Trim_Htrs/CryoHtr3_P 19.4 26.1 25.4 -1 16920 1.1
thermal/Trim_Htrs/CryoHtr3_V 16.3 18.9 18.7 -1 16920 0.44
thermal/Trim_Htrs/CryoHtr4_I 1.18 1.37 1.35 -1 16920 0.03
thermal/Trim_Htrs/CryoHtr4_P 19.3 26.1 25.4 -1 16920 1.1
thermal/Trim_Htrs/CryoHtr4_V 16.4 19.1 18.8 -1 16920 0.44
thermal/Trim_Htrs/CryoHtr5_I 1.18 1.37 1.35 -1 16920 0.031
thermal/Trim_Htrs/CryoHtr5_P 19.4 26.1 25.4 -1 16920 1.1
thermal/Trim_Htrs/CryoHtr5_V 16.4 19.1 18.8 -1 16920 0.43
thermal/Trim_Htrs/CryoTotal_P 116 157 152 -1 16920 6.6
thermal/Trim_Htrs/HtrBulkTmp 24 25 24.5 -1 16920 0.2
thermal/Trim_Htrs/HtrBulk_I 9.17 10.6 10.4 -1 16920 0.23
thermal/Trim_Htrs/HtrBulk_P 255 296 290 -1 16920 6.5
thermal/Trim_Htrs/HtrBulk_V 27.8 27.9 27.9 -1 16920 0.019
thermal/Trim_Htrs/HtrPsTmp 23 25.2 24.1 -1 16920 0.25
